timestamp,temperature_C,humidity_%,solar_irradiation_W/m2
2020-02-14 05:00:00,18.77,72.72,478.58
2020-02-14 05:15:00,22.35,49.1,436.11
2020-02-14 05:30:00,18.85,48.57,669.74
2020-02-14 05:45:00,25.36,51.97,235.81
2020-02-14 06:00:00,22.95,82.74,400.51
2020-02-14 06:15:00,21.71,48.24,529.61
2020-02-14 06:30:00,23.88,52.98,529.96
2020-02-14 06:45:00,19.5,68.54,269.95
2020-02-14 07:00:00,28.52,75.09,413.72
2020-02-14 07:15:00,-3.86,6.08,0.0
2020-02-14 07:30:00,22.25,69.4,124.91
2020-02-14 07:45:00,17.35,81.96,597.4
2020-02-14 08:00:00,18.35,74.99,177.27
2020-02-14 08:15:00,19.89,56.76,548.79
2020-02-14 08:30:00,23.69,52.21,338.84
2020-02-14 08:45:00,24.13,73.39,366.12
2020-02-14 09:00:00,25.22,67.21,310.74
2020-02-14 09:15:00,19.24,54.3,579.06
2020-02-14 09:30:00,20.39,56.91,237.4
2020-02-14 09:45:00,24.9,60.86,359.51
2020-02-14 10:00:00,24.68,64.64,169.51
2020-02-14 10:15:00,19.69,49.11,572.04
2020-02-14 10:30:00,28.07,60.42,638.45
2020-02-14 10:45:00,26.45,50.57,461.47
2020-02-14 11:00:00,18.51,75.8,365.26
2020-02-14 11:15:00,51.77,96.87,1267.13
2020-02-14 11:30:00,56.97,94.04,0.0
2020-02-14 11:45:00,23.62,67.79,376.6
2020-02-14 12:00:00,21.07,71.43,553.56
2020-02-14 12:15:00,19.55,70.93,688.05
2020-02-14 12:30:00,19.83,66.72,437.47
2020-02-14 12:45:00,17.96,59.97,436.3
2020-02-14 13:00:00,19.34,42.78,463.65
2020-02-14 13:15:00,21.02,53.34,527.73
2020-02-14 13:30:00,18.75,60.88,573.08
2020-02-14 13:45:00,22.45,40.8,510.3
2020-02-14 14:00:00,23.86,76.83,261.41
2020-02-14 14:15:00,24.06,42.52,414.39
2020-02-14 14:30:00,18.92,69.5,410.05
2020-02-14 14:45:00,19.09,57.62,625.12
2020-02-14 15:00:00,40.73,90.67,0.0
2020-02-14 15:15:00,21.31,60.11,211.29
2020-02-14 15:30:00,20.36,45.73,400.8
2020-02-14 15:45:00,17.46,52.81,588.2
2020-02-14 16:00:00,21.89,56.99,494.09
2020-02-14 16:15:00,29.49,68.99,351.32
2020-02-14 16:30:00,26.01,61.79,225.2
2020-02-14 16:45:00,25.48,52.19,233.83
2020-02-14 17:00:00,2.58,6.88,0.0
2020-02-14 17:15:00,22.26,83.99,271.24
2020-02-14 17:30:00,26.79,64.91,609.92
2020-02-14 17:45:00,18.31,66.72,390.06
2020-02-14 18:00:00,18.49,67.36,419.09
2020-02-14 18:15:00,18.99,72.78,0.0
2020-02-14 18:30:00,22.11,75.01,213.72
2020-02-14 18:45:00,23.25,43.2,486.02
2020-02-14 19:00:00,20.61,67.07,637.73
2020-02-14 19:15:00,21.82,75.61,422.14
2020-02-14 19:30:00,17.09,66.76,482.13
2020-02-14 19:45:00,22.11,57.05,86.2
2020-02-14 20:00:00,21.37,57.5,402.55
2020-02-14 20:15:00,54.75,99.67,1235.31
2020-02-14 20:30:00,24.35,71.54,448.65
2020-02-14 20:45:00,24.38,50.55,696.79
2020-02-14 21:00:00,20.89,82.37,506.15
2020-02-14 21:15:00,19.59,72.87,536.1
2020-02-14 21:30:00,24.1,43.96,679.77
2020-02-14 21:45:00,24.18,59.68,506.97
2020-02-14 22:00:00,20.07,65.87,549.07
2020-02-14 22:15:00,23.05,48.8,80.23
2020-02-14 22:30:00,24.8,55.74,590.62
2020-02-14 22:45:00,23.4,66.68,521.04
2020-02-14 23:00:00,23.2,72.12,531.63
2020-02-14 23:15:00,20.12,59.16,510.0
2020-02-14 23:30:00,19.63,61.19,449.28
2020-02-14 23:45:00,18.0,59.06,433.8
2020-02-15 00:00:00,22.67,63.63,393.38
2020-02-15 00:15:00,3.84,9.48,1257.2
2020-02-15 00:30:00,20.01,55.68,503.61
2020-02-15 00:45:00,25.22,62.31,144.89
2020-02-15 01:00:00,25.14,62.98,251.87
2020-02-15 01:15:00,25.64,52.57,456.07
2020-02-15 01:30:00,22.12,66.42,439.59
2020-02-15 01:45:00,22.44,55.87,488.55
2020-02-15 02:00:00,20.28,81.86,116.48
2020-02-15 02:15:00,22.48,58.51,379.94
2020-02-15 02:30:00,24.04,58.81,221.61
2020-02-15 02:45:00,21.62,45.86,473.47
2020-02-15 03:00:00,17.53,64.27,337.05
2020-02-15 03:15:00,17.36,67.54,190.83
2020-02-15 03:30:00,21.4,82.46,462.66
2020-02-15 03:45:00,20.59,63.36,278.56
2020-02-15 04:00:00,19.87,70.3,435.6
2020-02-15 04:15:00,19.29,60.29,316.14
2020-02-15 04:30:00,23.69,59.91,574.12
2020-02-15 04:45:00,22.01,63.59,410.63
2020-02-15 05:00:00,24.97,72.31,627.02
2020-02-15 05:15:00,22.11,56.48,257.96
2020-02-15 05:30:00,23.76,70.41,279.9
2020-02-15 05:45:00,21.85,45.32,315.09
2020-02-15 06:00:00,28.46,71.6,457.54
2020-02-15 06:15:00,26.9,61.23,328.67
2020-02-15 06:30:00,18.9,74.6,666.18
2020-02-15 06:45:00,22.2,80.92,257.13
2020-02-15 07:00:00,20.33,68.75,429.91
2020-02-15 07:15:00,-5.82,6.01,1334.39
2020-02-15 07:30:00,25.69,60.7,539.14
2020-02-15 07:45:00,21.02,61.07,503.98
2020-02-15 08:00:00,55.82,9.53,0.0
2020-02-15 08:15:00,19.24,61.34,384.28
2020-02-15 08:30:00,24.15,58.96,332.11
2020-02-15 08:45:00,16.39,60.05,217.65
2020-02-15 09:00:00,25.54,61.54,423.89
2020-02-15 09:15:00,4.4,9.89,1360.3
2020-02-15 09:30:00,17.19,62.63,281.65
2020-02-15 09:45:00,23.16,59.21,481.67
2020-02-15 10:00:00,25.98,73.76,520.69
2020-02-15 10:15:00,22.2,48.37,432.68
2020-02-15 10:30:00,23.24,57.89,394.2
2020-02-15 10:45:00,3.02,95.66,1428.69
2020-02-15 11:00:00,20.21,69.51,406.07
2020-02-15 11:15:00,27.61,63.25,288.91
2020-02-15 11:30:00,19.64,72.52,407.01
2020-02-15 11:45:00,23.06,70.48,570.48
2020-02-15 12:00:00,14.81,62.27,17.09
2020-02-15 12:15:00,3.29,9.06,1317.42
2020-02-15 12:30:00,18.6,59.76,212.43
2020-02-15 12:45:00,21.2,64.3,686.14
2020-02-15 13:00:00,18.89,51.84,241.22
2020-02-15 13:15:00,18.99,58.64,463.29
2020-02-15 13:30:00,25.06,40.66,497.09
2020-02-15 13:45:00,23.9,59.83,105.95
2020-02-15 14:00:00,21.36,56.81,331.47
2020-02-15 14:15:00,19.57,64.41,379.72
2020-02-15 14:30:00,56.69,95.62,0.0
2020-02-15 14:45:00,22.72,53.36,252.9
2020-02-15 15:00:00,19.76,56.81,113.13
2020-02-15 15:15:00,19.27,52.22,414.58
2020-02-15 15:30:00,24.97,57.31,354.85
2020-02-15 15:45:00,-3.29,96.66,0.0
2020-02-15 16:00:00,15.26,60.73,548.69
2020-02-15 16:15:00,23.93,56.63,583.4
2020-02-15 16:30:00,21.79,53.87,246.27
2020-02-15 16:45:00,23.11,59.83,485.52
2020-02-15 17:00:00,52.04,2.15,1245.79
2020-02-15 17:15:00,14.18,44.45,511.51
2020-02-15 17:30:00,-3.94,96.37,1295.03
2020-02-15 17:45:00,18.7,54.68,441.9
2020-02-15 18:00:00,24.96,69.94,301.2
2020-02-15 18:15:00,20.54,69.85,607.86
2020-02-15 18:30:00,21.6,69.28,181.64
2020-02-15 18:45:00,18.92,44.69,617.33
2020-02-15 19:00:00,22.23,61.6,544.38
2020-02-15 19:15:00,19.62,60.42,400.44
2020-02-15 19:30:00,28.02,60.22,349.1
2020-02-15 19:45:00,28.42,49.3,152.17
2020-02-15 20:00:00,22.71,58.17,277.99
2020-02-15 20:15:00,20.03,50.84,511.37
2020-02-15 20:30:00,1.87,0.99,0.0
2020-02-15 20:45:00,18.34,47.62,607.27
2020-02-15 21:00:00,20.85,70.51,112.0
2020-02-15 21:15:00,19.88,56.95,701.24
2020-02-15 21:30:00,22.35,59.91,396.81
2020-02-15 21:45:00,20.62,65.62,270.34
2020-02-15 22:00:00,23.5,52.95,324.24
2020-02-15 22:15:00,20.21,71.34,424.67
2020-02-15 22:30:00,-6.18,99.23,0.0
2020-02-15 22:45:00,26.3,60.39,255.02
2020-02-15 23:00:00,50.06,1.17,0.0
2020-02-15 23:15:00,18.65,62.84,314.49
2020-02-15 23:30:00,20.87,41.32,303.5
2020-02-15 23:45:00,20.94,66.46,272.87
2020-02-16 00:00:00,22.8,59.05,238.71
2020-02-16 00:15:00,18.21,52.99,405.18
2020-02-16 00:30:00,18.59,64.12,312.05
2020-02-16 00:45:00,24.32,76.95,363.45
2020-02-16 01:00:00,22.2,76.71,563.12
2020-02-16 01:15:00,0.1,94.11,0.0
2020-02-16 01:30:00,17.91,68.26,693.35
2020-02-16 01:45:00,19.78,60.87,470.33
2020-02-16 02:00:00,21.18,35.79,372.34
2020-02-16 02:15:00,23.99,65.82,373.39
2020-02-16 02:30:00,23.45,68.22,391.28
2020-02-16 02:45:00,20.92,38.04,186.35
2020-02-16 03:00:00,20.31,63.49,420.1
2020-02-16 03:15:00,23.85,56.1,735.95
2020-02-16 03:30:00,17.81,60.0,197.86
2020-02-16 03:45:00,22.16,52.29,237.31
2020-02-16 04:00:00,26.45,71.02,589.4
2020-02-16 04:15:00,20.48,69.02,207.13
2020-02-16 04:30:00,21.84,54.44,343.97
2020-02-16 04:45:00,20.74,64.7,408.13
2020-02-16 05:00:00,17.39,61.9,161.21
2020-02-16 05:15:00,26.12,62.65,566.72
2020-02-16 05:30:00,16.93,58.63,251.16
2020-02-16 05:45:00,4.33,91.73,0.0
2020-02-16 06:00:00,23.29,57.08,420.89
2020-02-16 06:15:00,-8.45,95.57,0.0
2020-02-16 06:30:00,20.48,75.9,182.68
2020-02-16 06:45:00,19.57,66.02,403.63
2020-02-16 07:00:00,11.48,62.5,371.67
2020-02-16 07:15:00,24.09,53.95,406.85
2020-02-16 07:30:00,18.01,60.71,265.08
2020-02-16 07:45:00,42.36,91.86,1388.38
2020-02-16 08:00:00,23.96,62.23,393.45
2020-02-16 08:15:00,22.26,47.15,344.2
2020-02-16 08:30:00,20.56,68.37,164.89
2020-02-16 08:45:00,21.77,46.48,284.69
2020-02-16 09:00:00,21.2,58.45,179.64
2020-02-16 09:15:00,24.5,52.67,350.2
2020-02-16 09:30:00,19.62,59.06,586.89
2020-02-16 09:45:00,18.51,68.17,443.7
2020-02-16 10:00:00,-7.17,9.4,0.0
2020-02-16 10:15:00,15.45,61.91,415.0
2020-02-16 10:30:00,19.9,51.6,568.25
2020-02-16 10:45:00,18.56,60.38,270.86
2020-02-16 11:00:00,26.25,62.12,442.99
2020-02-16 11:15:00,18.53,54.93,526.86
2020-02-16 11:30:00,18.27,65.53,589.01
2020-02-16 11:45:00,23.3,66.96,235.42
2020-02-16 12:00:00,17.97,64.42,565.31
2020-02-16 12:15:00,24.14,48.59,473.84
2020-02-16 12:30:00,21.34,48.6,170.11
2020-02-16 12:45:00,19.0,53.23,298.54
2020-02-16 13:00:00,26.2,45.49,372.2
2020-02-16 13:15:00,28.06,61.18,662.01
2020-02-16 13:30:00,18.42,52.27,456.87
2020-02-16 13:45:00,27.22,67.95,92.92
2020-02-16 14:00:00,27.23,64.13,112.06
2020-02-16 14:15:00,21.49,69.73,388.26
2020-02-16 14:30:00,20.81,72.78,214.57
2020-02-16 14:45:00,22.87,67.24,353.9
2020-02-16 15:00:00,22.62,62.53,488.92
2020-02-16 15:15:00,22.59,37.38,408.98
2020-02-16 15:30:00,18.64,77.13,360.6
2020-02-16 15:45:00,20.6,57.21,376.67
2020-02-16 16:00:00,23.32,42.64,274.68
2020-02-16 16:15:00,54.61,91.48,1366.62
2020-02-16 16:30:00,20.0,67.0,79.05
2020-02-16 16:45:00,24.02,56.73,298.63
2020-02-16 17:00:00,23.97,52.44,105.74
2020-02-16 17:15:00,23.86,63.58,263.32
2020-02-16 17:30:00,23.25,57.31,230.19
2020-02-16 17:45:00,19.17,56.64,692.0
2020-02-16 18:00:00,20.59,66.52,407.23
2020-02-16 18:15:00,17.91,45.14,595.47
2020-02-16 18:30:00,19.51,70.11,360.19
2020-02-16 18:45:00,25.55,50.31,343.65
2020-02-16 19:00:00,21.2,67.06,315.52
2020-02-16 19:15:00,25.38,62.26,130.76
2020-02-16 19:30:00,25.26,64.2,487.06
2020-02-16 19:45:00,25.51,50.74,356.36
2020-02-16 20:00:00,23.2,75.54,383.74
2020-02-16 20:15:00,24.1,67.66,348.16
2020-02-16 20:30:00,23.05,50.04,263.12
2020-02-16 20:45:00,21.18,59.42,315.0
2020-02-16 21:00:00,20.82,44.68,504.49
2020-02-16 21:15:00,19.31,61.54,675.01
2020-02-16 21:30:00,23.92,38.31,304.67
2020-02-16 21:45:00,20.99,57.16,410.66
2020-02-16 22:00:00,19.91,55.61,857.79
2020-02-16 22:15:00,-3.23,92.95,0.0
2020-02-16 22:30:00,28.13,74.97,289.85
2020-02-16 22:45:00,3.06,96.12,1363.69
2020-02-16 23:00:00,21.74,61.29,253.55
2020-02-16 23:15:00,19.76,60.88,243.28
2020-02-16 23:30:00,23.11,75.41,0.0
2020-02-16 23:45:00,23.07,38.83,575.45
2020-02-17 00:00:00,21.7,65.77,386.71
2020-02-17 00:15:00,19.43,54.27,639.75
2020-02-17 00:30:00,24.03,61.94,299.52
2020-02-17 00:45:00,24.99,67.18,384.98
2020-02-17 01:00:00,49.97,94.71,1406.19
2020-02-17 01:15:00,18.56,61.46,463.87
2020-02-17 01:30:00,19.22,71.98,365.23
2020-02-17 01:45:00,21.74,53.39,325.86
2020-02-17 02:00:00,25.52,54.78,612.81
2020-02-17 02:15:00,22.96,77.71,410.21
2020-02-17 02:30:00,26.46,61.08,303.5
2020-02-17 02:45:00,25.52,49.59,363.82
2020-02-17 03:00:00,18.15,42.98,462.59
2020-02-17 03:15:00,22.35,72.94,406.1
2020-02-17 03:30:00,20.15,60.63,418.14
2020-02-17 03:45:00,24.83,54.87,352.03
2020-02-17 04:00:00,20.47,55.19,186.73
2020-02-17 04:15:00,21.16,58.51,195.8
2020-02-17 04:30:00,21.53,63.36,492.95
2020-02-17 04:45:00,22.65,52.4,325.21
2020-02-17 05:00:00,1.36,93.5,1334.01
2020-02-17 05:15:00,21.55,47.55,384.39
2020-02-17 05:30:00,23.71,56.15,464.8
2020-02-17 05:45:00,18.88,58.42,234.27
2020-02-17 06:00:00,22.33,45.05,260.72
2020-02-17 06:15:00,23.71,64.52,158.58
2020-02-17 06:30:00,16.66,54.48,229.84
2020-02-17 06:45:00,17.42,59.21,308.2
2020-02-17 07:00:00,19.59,72.9,387.58
2020-02-17 07:15:00,24.42,44.56,667.49
2020-02-17 07:30:00,18.82,51.68,523.91
2020-02-17 07:45:00,23.52,67.34,659.34
2020-02-17 08:00:00,52.45,91.27,0.0
2020-02-17 08:15:00,22.91,48.2,428.9
2020-02-17 08:30:00,17.03,69.24,359.02
2020-02-17 08:45:00,21.29,49.25,217.07
2020-02-17 09:00:00,18.22,64.85,212.21
2020-02-17 09:15:00,25.18,50.59,432.33
2020-02-17 09:30:00,20.95,72.71,504.74
2020-02-17 09:45:00,20.93,80.92,666.78
2020-02-17 10:00:00,17.77,58.94,433.06
2020-02-17 10:15:00,21.53,78.46,503.25
2020-02-17 10:30:00,21.29,55.72,522.67
2020-02-17 10:45:00,22.63,57.36,300.14
2020-02-17 11:00:00,18.67,66.56,197.42
2020-02-17 11:15:00,19.77,72.78,501.08
2020-02-17 11:30:00,20.32,49.94,323.09
2020-02-17 11:45:00,22.79,63.6,559.39
2020-02-17 12:00:00,58.26,8.31,0.0
2020-02-17 12:15:00,28.89,60.11,576.4
2020-02-17 12:30:00,23.24,55.97,190.96
2020-02-17 12:45:00,22.87,72.99,320.62
2020-02-17 13:00:00,23.4,74.23,498.13
2020-02-17 13:15:00,27.29,59.85,343.08
2020-02-17 13:30:00,22.38,52.26,457.16
2020-02-17 13:45:00,22.86,76.21,205.57
2020-02-17 14:00:00,20.42,66.19,779.31
2020-02-17 14:15:00,21.12,63.24,258.24
2020-02-17 14:30:00,22.23,66.58,385.58
2020-02-17 14:45:00,22.95,62.25,263.54
2020-02-17 15:00:00,26.7,61.97,729.5
2020-02-17 15:15:00,19.51,71.05,313.35
2020-02-17 15:30:00,21.52,48.06,351.18
2020-02-17 15:45:00,25.68,62.94,608.74
2020-02-17 16:00:00,24.63,53.49,250.44
2020-02-17 16:15:00,21.2,52.93,361.07
2020-02-17 16:30:00,23.33,59.74,437.28
2020-02-17 16:45:00,20.5,55.31,363.88
2020-02-17 17:00:00,25.58,50.65,606.22
2020-02-17 17:15:00,22.66,47.53,566.78
2020-02-17 17:30:00,16.42,80.31,394.45
2020-02-17 17:45:00,24.74,60.18,627.91
2020-02-17 18:00:00,21.13,61.88,626.68
2020-02-17 18:15:00,24.61,47.15,506.93
2020-02-17 18:30:00,17.08,71.08,157.72
2020-02-17 18:45:00,18.57,58.14,381.34
2020-02-17 19:00:00,22.03,48.6,336.37
2020-02-17 19:15:00,17.73,66.7,354.37
2020-02-17 19:30:00,21.81,53.87,269.78
2020-02-17 19:45:00,25.4,61.59,190.61
2020-02-17 20:00:00,24.25,62.73,627.8
2020-02-17 20:15:00,23.74,61.14,493.68
2020-02-17 20:30:00,27.2,54.46,501.87
2020-02-17 20:45:00,22.56,59.79,507.01
2020-02-17 21:00:00,17.49,47.88,303.03
2020-02-17 21:15:00,24.54,52.24,263.84
2020-02-17 21:30:00,19.77,55.74,430.38
2020-02-17 21:45:00,23.38,56.68,247.65
2020-02-17 22:00:00,21.32,59.31,256.5
2020-02-17 22:15:00,26.97,61.9,208.5
2020-02-17 22:30:00,23.29,60.6,534.31
2020-02-17 22:45:00,21.5,81.25,620.86
2020-02-17 23:00:00,23.41,66.34,376.6
2020-02-17 23:15:00,27.76,67.86,584.97
2020-02-17 23:30:00,-3.01,90.74,0.0
2020-02-17 23:45:00,13.83,58.56,681.65
2020-02-18 00:00:00,24.83,56.94,439.53
2020-02-18 00:15:00,22.39,73.81,115.34
2020-02-18 00:30:00,24.79,89.69,187.75
2020-02-18 00:45:00,20.72,54.87,273.94
2020-02-18 01:00:00,20.11,44.75,368.99
2020-02-18 01:15:00,21.65,55.13,471.85
2020-02-18 01:30:00,22.25,47.54,641.38
2020-02-18 01:45:00,17.28,71.64,430.39
2020-02-18 02:00:00,27.93,45.8,342.29
2020-02-18 02:15:00,25.95,66.57,306.0
2020-02-18 02:30:00,23.25,59.48,512.41
2020-02-18 02:45:00,21.09,62.89,422.81
2020-02-18 03:00:00,23.07,59.05,366.35
2020-02-18 03:15:00,20.18,67.66,391.13
2020-02-18 03:30:00,19.59,75.44,145.02
2020-02-18 03:45:00,27.51,71.55,327.77
2020-02-18 04:00:00,18.14,60.59,651.43
2020-02-18 04:15:00,22.59,37.18,647.91
2020-02-18 04:30:00,17.37,58.8,410.75
2020-02-18 04:45:00,17.43,55.62,323.51
2020-02-18 05:00:00,23.35,66.88,17.01
2020-02-18 05:15:00,20.47,59.88,389.96
2020-02-18 05:30:00,56.21,4.51,0.0
2020-02-18 05:45:00,23.6,60.72,204.09
2020-02-18 06:00:00,20.79,59.41,485.23
2020-02-18 06:15:00,22.4,56.15,124.46
2020-02-18 06:30:00,19.69,56.87,447.14
2020-02-18 06:45:00,18.22,55.64,294.14
2020-02-18 07:00:00,22.04,56.76,117.15
2020-02-18 07:15:00,19.45,63.53,209.79
2020-02-18 07:30:00,22.63,64.95,249.01
2020-02-18 07:45:00,19.51,52.49,320.19
2020-02-18 08:00:00,31.01,57.71,526.8
2020-02-18 08:15:00,25.59,56.86,399.86
2020-02-18 08:30:00,22.04,59.47,612.69
2020-02-18 08:45:00,20.53,71.64,289.83
2020-02-18 09:00:00,20.4,58.33,579.81
2020-02-18 09:15:00,22.2,68.82,214.48
2020-02-18 09:30:00,25.75,64.03,207.26
2020-02-18 09:45:00,24.32,44.04,412.88
2020-02-18 10:00:00,22.67,48.17,446.74
2020-02-18 10:15:00,14.4,54.48,486.08
2020-02-18 10:30:00,17.37,69.87,241.92
2020-02-18 10:45:00,23.7,71.99,62.12
2020-02-18 11:00:00,26.11,56.4,288.12
2020-02-18 11:15:00,43.41,97.27,0.0
2020-02-18 11:30:00,21.43,64.63,587.07
2020-02-18 11:45:00,20.12,54.81,375.37
2020-02-18 12:00:00,19.48,63.81,457.45
2020-02-18 12:15:00,23.95,65.85,320.93
2020-02-18 12:30:00,20.7,51.81,599.82
2020-02-18 12:45:00,17.55,76.18,530.07
2020-02-18 13:00:00,25.24,46.96,307.1
2020-02-18 13:15:00,20.59,51.5,169.31
2020-02-18 13:30:00,22.55,68.88,322.76
2020-02-18 13:45:00,22.11,74.15,437.82
2020-02-18 14:00:00,23.52,61.0,538.44
2020-02-18 14:15:00,21.4,75.18,466.08
2020-02-18 14:30:00,25.14,68.42,658.24
2020-02-18 14:45:00,19.39,66.42,399.22
2020-02-18 15:00:00,18.72,64.98,267.03
2020-02-18 15:15:00,21.96,52.12,433.94
2020-02-18 15:30:00,20.49,56.95,342.42
2020-02-18 15:45:00,29.57,62.87,366.97
2020-02-18 16:00:00,22.95,53.16,439.49
2020-02-18 16:15:00,28.64,69.8,609.82
2020-02-18 16:30:00,23.73,69.23,270.84
2020-02-18 16:45:00,23.92,61.86,275.15
2020-02-18 17:00:00,20.32,53.04,359.46
2020-02-18 17:15:00,23.28,66.71,285.9
2020-02-18 17:30:00,18.94,71.2,671.93
2020-02-18 17:45:00,22.69,28.95,807.79
2020-02-18 18:00:00,24.63,45.3,385.71
2020-02-18 18:15:00,14.08,39.94,476.24
2020-02-18 18:30:00,16.26,67.89,720.51
2020-02-18 18:45:00,56.81,2.58,1263.94
2020-02-18 19:00:00,22.67,57.61,706.27
2020-02-18 19:15:00,22.01,56.93,598.57
2020-02-18 19:30:00,18.79,53.96,325.83
2020-02-18 19:45:00,-6.67,8.31,0.0
2020-02-18 20:00:00,21.04,48.6,535.56
2020-02-18 20:15:00,42.77,8.64,0.0
2020-02-18 20:30:00,20.12,65.2,462.01
2020-02-18 20:45:00,42.12,97.88,0.0
2020-02-18 21:00:00,23.46,49.54,744.58
2020-02-18 21:15:00,22.89,75.35,465.13
2020-02-18 21:30:00,24.92,46.37,536.06
2020-02-18 21:45:00,18.97,59.2,493.93
2020-02-18 22:00:00,23.65,65.53,142.47
2020-02-18 22:15:00,19.14,51.7,431.29
2020-02-18 22:30:00,18.84,70.26,427.39
2020-02-18 22:45:00,16.59,80.72,617.26
2020-02-18 23:00:00,18.72,73.24,476.89
2020-02-18 23:15:00,18.72,51.04,477.95
2020-02-18 23:30:00,19.88,69.52,402.14
2020-02-18 23:45:00,24.39,61.39,391.25
2020-02-19 00:00:00,24.74,71.29,377.09
2020-02-19 00:15:00,15.34,71.12,402.67
2020-02-19 00:30:00,19.38,61.41,203.85
2020-02-19 00:45:00,23.41,64.92,35.19
2020-02-19 01:00:00,25.85,62.47,534.61
2020-02-19 01:15:00,24.8,58.39,379.68
2020-02-19 01:30:00,26.43,60.19,491.99
2020-02-19 01:45:00,22.66,59.23,253.58
2020-02-19 02:00:00,23.86,70.14,313.79
2020-02-19 02:15:00,24.45,88.92,319.14
2020-02-19 02:30:00,23.91,67.76,378.57
2020-02-19 02:45:00,23.07,49.92,270.95
2020-02-19 03:00:00,28.21,52.95,326.03
2020-02-19 03:15:00,22.32,53.45,648.85
2020-02-19 03:30:00,26.63,57.82,468.46
2020-02-19 03:45:00,-7.01,93.55,0.0
2020-02-19 04:00:00,21.96,62.5,683.7
2020-02-19 04:15:00,23.56,68.22,561.89
2020-02-19 04:30:00,21.16,51.89,421.14
2020-02-19 04:45:00,23.29,59.5,333.67
2020-02-19 05:00:00,18.72,72.11,322.69
2020-02-19 05:15:00,0.11,8.56,1365.12
2020-02-19 05:30:00,14.88,69.65,434.6
2020-02-19 05:45:00,20.91,61.97,499.12
2020-02-19 06:00:00,20.57,72.42,190.47
2020-02-19 06:15:00,29.75,56.65,10.28
2020-02-19 06:30:00,25.14,72.01,335.13
2020-02-19 06:45:00,20.58,58.27,571.9
2020-02-19 07:00:00,27.13,70.36,280.11
2020-02-19 07:15:00,23.93,76.5,230.35
2020-02-19 07:30:00,25.93,66.67,449.92
2020-02-19 07:45:00,24.57,66.94,274.62
2020-02-19 08:00:00,21.25,53.55,415.69
2020-02-19 08:15:00,17.77,49.98,316.09
2020-02-19 08:30:00,19.91,66.4,504.24
2020-02-19 08:45:00,40.94,97.99,1491.71
2020-02-19 09:00:00,2.64,3.45,1270.2
2020-02-19 09:15:00,15.61,53.16,395.69
2020-02-19 09:30:00,18.16,55.41,571.82
2020-02-19 09:45:00,23.74,62.08,243.25
2020-02-19 10:00:00,19.11,55.8,204.68
2020-02-19 10:15:00,47.48,2.73,1536.26
2020-02-19 10:30:00,21.18,76.34,389.15
2020-02-19 10:45:00,21.07,64.76,256.96
2020-02-19 11:00:00,25.59,45.62,320.95
2020-02-19 11:15:00,50.9,91.87,0.0
2020-02-19 11:30:00,23.63,40.06,419.9
2020-02-19 11:45:00,24.07,68.82,529.54
2020-02-19 12:00:00,20.85,70.0,271.24
2020-02-19 12:15:00,20.26,66.86,473.82
2020-02-19 12:30:00,20.3,67.91,427.76
2020-02-19 12:45:00,24.07,60.27,282.14
2020-02-19 13:00:00,21.46,54.83,528.05
2020-02-19 13:15:00,20.83,60.9,341.93
2020-02-19 13:30:00,25.88,56.69,377.9
2020-02-19 13:45:00,26.33,61.78,227.35
2020-02-19 14:00:00,26.21,63.88,323.28
2020-02-19 14:15:00,24.98,68.8,413.77
2020-02-19 14:30:00,23.1,71.98,437.44
2020-02-19 14:45:00,54.63,98.85,1496.49
2020-02-19 15:00:00,20.62,51.72,568.79
2020-02-19 15:15:00,19.57,43.31,251.34
2020-02-19 15:30:00,-4.23,4.57,1582.16
2020-02-19 15:45:00,21.98,63.84,553.82
2020-02-19 16:00:00,25.12,48.12,385.08
2020-02-19 16:15:00,22.09,65.11,148.95
2020-02-19 16:30:00,21.01,68.53,430.58
2020-02-19 16:45:00,2.53,99.3,0.0
2020-02-19 17:00:00,15.94,54.17,536.54
2020-02-19 17:15:00,23.54,58.59,278.01
2020-02-19 17:30:00,29.7,51.87,279.04
2020-02-19 17:45:00,20.99,62.65,487.83
2020-02-19 18:00:00,19.28,67.28,585.34
2020-02-19 18:15:00,24.36,75.35,457.69
2020-02-19 18:30:00,22.68,52.62,84.37
2020-02-19 18:45:00,24.98,66.88,373.86
2020-02-19 19:00:00,26.98,46.55,329.02
2020-02-19 19:15:00,24.41,36.46,486.87
2020-02-19 19:30:00,20.06,42.66,482.6
2020-02-19 19:45:00,21.93,62.15,531.41
2020-02-19 20:00:00,19.44,67.64,495.74
2020-02-19 20:15:00,-5.72,91.43,0.0
2020-02-19 20:30:00,23.38,65.06,547.33
2020-02-19 20:45:00,-8.6,99.08,0.0
2020-02-19 21:00:00,58.09,93.53,0.0
2020-02-19 21:15:00,21.76,59.89,600.02
2020-02-19 21:30:00,22.97,59.37,347.98
2020-02-19 21:45:00,44.07,97.93,1448.09
2020-02-19 22:00:00,19.53,65.78,546.36
2020-02-19 22:15:00,26.42,63.23,452.05
2020-02-19 22:30:00,20.41,70.12,350.08
2020-02-19 22:45:00,41.74,0.17,1466.61
2020-02-19 23:00:00,23.29,66.74,418.62
2020-02-19 23:15:00,23.12,56.03,617.82
2020-02-19 23:30:00,26.4,51.93,481.48
2020-02-19 23:45:00,20.04,58.87,184.44
2020-02-20 00:00:00,25.48,45.43,456.46
